train RMSE	val RMSE	train R2	val R2
1.8206727118947568	1.7952668460510073	-0.006699662916622717	-0.010121472714299085	
3.0284933300004524	3.0501523934908144	-1.7854117290588642	-1.9158062239539282	
1.5508461754362983	1.5065090699887695	0.2695784065744421	0.288689723155506	
1.7640028834378028	1.7078726434053166	0.054993624686323184	0.0858308819747795	
1.3679881464966612	1.3810974319417177	0.4316696804978528	0.40218856587732277	
0.9773083283054248	0.9839282073402722	0.709932309977269	0.6965812574346807	
0.9583051584964326	0.9459309913660737	0.721103021734254	0.7195635306678092	
0.9565363685767067	0.9526394925735666	0.7221316187240157	0.7155717395355128	
1.0134707163940015	1.0290344429925493	0.6880689794569348	0.6681243380717208	
1.103353114425296	1.089579787313833	0.6302865864468297	0.6279222861331413	
1.1094522705791727	1.116320536040442	0.626187858157928	0.6094349205494642	
1.318985007348708	1.2917887693849777	0.47165710068155653	0.4770037306099879	
0.868647835213788	0.8421072666973246	0.7708480061653649	0.7777455772959427	
1.2286839750291316	1.2357156027782217	0.5415240646816457	0.5214220967891234	
1.0998862777290792	1.1285146270556923	0.6326062832807258	0.6008556676399084	
1.2055080884937444	1.2324589608499972	0.5586568256240634	0.523941289924317	
0.8322652781945529	0.8064527934283174	0.7896416721977786	0.7961674756109257	
1.1696037685871954	1.2098229779806455	0.5845548675489458	0.5412677856709356	
0.9290463485559249	0.8998477533360734	0.737873506139482	0.7462221841466342	
1.1842852764541594	1.1667273869918717	0.5740596170939636	0.5733670770587662	
1.1862461234077708	1.1882116462776349	0.5726479718569313	0.5575102738933425	
1.5479466918879168	1.5043842516672838	0.272307066128758	0.2906948079926027	
1.2452258290463196	1.2258955354108678	0.5290959800344963	0.5289982630600376	
0.8506790129563571	0.8590085498787773	0.780230412008753	0.7687346571107012	
1.3661646966392966	1.4015868494227368	0.4331837742622644	0.38431920053211643	
0.9886208945252474	1.0150088579932148	0.7031782460051326	0.6771095155127187	
0.8387844202522212	0.8438760749835095	0.7863332877684281	0.7768109259724685	
1.2378182403986675	1.240724530996473	0.534681935153807	0.5175344372599899	
1.2276766266234111	1.2568563167100926	0.5422755283417033	0.5049069313115573	
1.022601494575966	1.03038110904094	0.6824230281801549	0.6672551385453662	
0.966475946781423	0.9661877110645708	0.7163268332043787	0.7074240655960284	
1.0606179994487372	1.031504976422339	0.6583714612996285	0.6665288732089975	
0.955460964542355	0.9388995511684197	0.7227560650296848	0.723717202486795	
0.8325251028056022	0.8491677999574405	0.7895103083076931	0.7740030297058101	
1.0644304486882237	1.0285572411505575	0.6559110423520603	0.6684320730689723	
1.1099419479585952	1.0724006903115495	0.6258578074643673	0.6395626801728428	
1.3121982398698677	1.3303053425211608	0.47708023326940885	0.44535097696022485	
