train RMSE	val RMSE	train R2	val R2
1.8186907514880701	1.7916459754074705	-0.004509095809334784	-0.0060509572108395915	
1.8007193238997476	1.7314404410582234	0.015244971323981282	0.060426636847456305	
1.3539624427010297	1.372376751748693	0.4432638876948809	0.4097142667300562	
0.9246120655813077	0.9263051679634172	0.7403697629809154	0.7310795953970761	
0.908207038379502	0.9187619540185821	0.7495010651569856	0.7354415804952338	
0.9373734032913092	0.966613384078703	0.7331535615713737	0.7071662086328773	
0.917693865661557	0.8903127825566667	0.744240476374816	0.7515718533375435	
0.970188892742097	0.9955703856537217	0.7141430513481132	0.6893584668034511	
0.8618496344392576	0.8746308367197406	0.7744207436971303	0.7602463916195081	
0.7810639573074951	0.7947071883614979	0.8147281867481935	0.8020616869439288	
0.804991256081806	0.7959028785563759	0.8032029957493292	0.801465615966603	
0.7993239179233099	0.8267697510281321	0.8059642409566866	0.7857678040844825	
0.7804728887067665	0.7760872170369522	0.8150084888035507	0.8112284063029966	
0.6901944730591174	0.7058336078142023	0.8553297901349118	0.8438578165012564	
0.7920040150686726	0.8094601563954994	0.8095017793381365	0.7946444072700507	
0.8255868566475781	0.8127395587827325	0.7930041217596754	0.7929771039644229	
0.9116628131621133	0.957281392525884	0.7475911155066661	0.7127931350305343	
0.7181116428567569	0.7408795392808631	0.8433897823384267	0.8279673876749897	
0.721172689170315	0.7281486217549215	0.842051792992572	0.8338288423064815	
0.7470101277827933	0.7429332677129281	0.8305314409191817	0.8270123121569273	
0.6779025102801025	0.6798255893260172	0.860436889160376	0.8551526355039112	
0.651066536525789	0.6540972596353477	0.871267884808434	0.8659088111592574	
0.7333978704501906	0.7457476328255411	0.8366513888964566	0.8256992126538656	
0.668344072200136	0.6726883437890396	0.8643448274933955	0.8581780714834539	
0.6492789075470388	0.6878339191292194	0.871973832111932	0.8517199381021601	
0.6411801309669648	0.6679104973118263	0.8751477800525289	0.8601855301518486	
0.76086299877377	0.792332073572328	0.8241877685051685	0.8032430621631592	
0.73728460801689	0.7466235208779128	0.8349154265805991	0.8252895361749484	
0.7628582417933928	0.7764622440178295	0.8232644798935641	0.8110459228289002	
0.8677037054969132	0.8760578328452389	0.7713458641551468	0.7594634176987036	
0.7713169894582612	0.7826158172040597	0.8193233822628336	0.8080390794128567	
0.6054747923067877	0.6396348185286329	0.8886658774175074	0.8717729133781484	
0.6968039922673637	0.6826211297892159	0.8525457082366048	0.8539589198417872	
0.849129485622577	0.8923348876709357	0.7810303114527499	0.7504420968980587	
0.7358836578987634	0.7296501371840393	0.8355422008858746	0.8331428125441128	
0.6039840387108243	0.6360879710666375	0.8892134391797828	0.8731910380316371	
0.7653154670467361	0.7826910334725251	0.8221240887110528	0.8080021793715904	
0.7085408043403066	0.7145246820509382	0.8475364987102303	0.8399889214254285	
0.7739122125021145	0.7650048103158466	0.8181055043543476	0.8165811720799067	
0.5928243113331064	0.6324235615798245	0.8932695924082864	0.8746478852218869	
0.5916004728197288	0.6211527065951065	0.8937098103709089	0.8790760442138059	
0.7127642484199986	0.7155814133407797	0.8457134838647686	0.8395152813880592	
0.8181819659768382	0.8655971695889391	0.7967006629231455	0.7651734285712594	
0.937073312038655	0.9315015336396283	0.7333243909623932	0.7280539654329423	
0.6100377431913431	0.6287625542602063	0.8869814923092662	0.8760949746146961	
0.627180006981977	0.629075492718216	0.8805405342232261	0.8759716075455384	
0.6290746262750413	0.6584362909636651	0.879817704855755	0.8641238910547939	
0.6904119878074623	0.699574197427114	0.8552385901497644	0.8466149092072905	
0.6756779461132796	0.7098618496691995	0.8613513501207534	0.8420705020859558	
0.6413804201255023	0.6540315468013007	0.875069766244593	0.8659357523191307	
0.5556965606168339	0.5975409443218369	0.9062197092992703	0.8880946319066625	
