train RMSE	val RMSE	train R2	val R2
1.8597900231438544	1.8547441132571654	-0.0007187811135487276	-4.521277109992283e-05	
1.7634275314783583	1.8043108229341789	0.10029640219975156	0.05360085147408822	
1.7652444498186053	1.7633445862579127	0.0984414576950684	0.09608829521927809	
1.753914849385908	1.7742164359326102	0.1099769927456179	0.08490785223164965	
1.7441879669858515	1.7639159532271602	0.11982142010335217	0.09550242111506135	
1.748193733254103	1.7765834084784882	0.11577387653425864	0.08246458457848316	
1.7086046501368366	1.7322937855050287	0.1553682720611953	0.1276420419224007	
1.7531179673883583	1.7753657276401178	0.11078556357406832	0.08372192200313211	
1.725362944955863	1.753064755301161	0.1387184252395115	0.10659670574401858	
1.7358242615908492	1.7617453857186822	0.12824242112593953	0.09772709073214592	
1.7169700592766908	1.7645407048018587	0.1470773114200452	0.09486158972162828	
1.8855555629094827	1.9007680413753647	-0.028638777959748563	-0.050291559062972224	
1.7155263349037364	1.7530217753729112	0.14851107848933498	0.10664051238454542	
1.7109908199824473	1.7427389555010582	0.15300746601044746	0.11709025419497898	
1.6923108150126143	1.7194167099564168	0.17140085066237987	0.1405632535413196	
1.8050794727980073	1.820132393390143	0.05729268227407691	0.036930585764116675	
1.7192244316190808	1.7474438281854054	0.1448360753246395	0.11231663600027353	
1.9272703741383308	2.002033393085777	-0.07465611523753868	-0.16518334062886297	
1.6691732288515353	1.7380260039785582	0.19390348310291927	0.12185916613890746	
1.7468001359926448	1.790784700023474	0.11718306125558964	0.06773713985568663	
1.7465928197128524	1.8044536107509708	0.11739260035379118	0.053451055093578836	
1.7285362127208252	1.7742472662053201	0.1355473934426944	0.08487604913815838	
1.7210752261878361	1.7915620748225474	0.1429938671210661	0.06692757860293952	
1.6990671552141594	1.7548414724957944	0.1647714857168946	0.10478487379602386	
1.672272620356481	1.736823557064498	0.19090711552533868	0.12307382284365698	
1.7000137760348184	1.7418492006286987	0.16384054552457983	0.11799156268826394	
1.699033204195274	1.7530489363028452	0.1648048647103728	0.10661282914322556	
1.7246848828783372	1.7939214992361205	0.139395253984557	0.06446831298228739	
1.6690016440356508	1.7393640185803267	0.1940692020480439	0.12050657702075618	
1.7026136361540365	1.7808458453727787	0.16128108402014252	0.07805654112672522	
1.754252703105815	1.8507627356422776	0.10963407239763368	0.004243555913545638	
1.704473034820462	1.7395658135672167	0.15944817917201393	0.12030249362358525	
1.7461335068581438	1.7940302879429375	0.11785674931322665	0.0643548427234858	
1.6642235988567107	1.7193808922305263	0.1986770605824293	0.14059905957833296	
1.7007552214645318	1.7851626172698636	0.16311101990408072	0.0735815404775193	
1.7073958772707403	1.7651124617151015	0.1565629390270057	0.0942749180887027	
1.8124314976949523	1.8744489106511464	0.04959781648843531	-0.021407043500787815	
1.6759273881844408	1.7523362630608732	0.1873666904357275	0.10733906524495973	
1.7290083029635746	1.8071049858523291	0.13507513793880066	0.05066738687140859	
1.6881912809791453	1.7641443805787842	0.1754300015167295	0.09526814083174417	
1.7830837988110508	1.843692870303291	0.08012729728546031	0.011836552883392248	
1.6947964765135126	1.7418573584593837	0.16896497473838779	0.11798330101745913	
1.7185661430670967	1.7795874617675795	0.14549083201142343	0.07935901055743422	
1.6567307678898386	1.7112597701745063	0.20587640692092413	0.14869827408083802	
1.7626349973860955	1.807138368522539	0.1011049248410475	0.0506323124839122	
1.6714946405891156	1.73420342893546	0.1916597577287923	0.1257176444793181	
1.8780087680705813	1.9898773995621497	-0.02042115689508983	-0.15107672217303825	
1.6911117131855993	1.7943991014217864	0.17257465720184506	0.06397010672649384	
1.702097787754404	1.764416796762066	0.16178922780584448	0.09498870493984413	
1.7546862929757698	1.8375056355828874	0.10919388341510827	0.018457764394620213	
1.6898309185666032	1.7608285208099288	0.17382751424648046	0.09866598588613418	
1.714018240404954	1.8011855435918978	0.15000748376619666	0.05687656214949721	
1.6761048440897999	1.742647858885506	0.187194589645011	0.11718255486606033	
1.6612045464678187	1.71653245761278	0.20158176831472885	0.14344417631587947	
1.725916437166131	1.7802744976214089	0.13816574256135872	0.07864801941215216	
1.7079721923862066	1.780920947517938	0.15599345473761395	0.07797877876267112	
1.6988047858339106	1.8035722394254563	0.16502941721459652	0.054375498203777184	
1.7091765043660803	1.7963140030243598	0.1548027965375245	0.061971263182563074	
1.6688161134984345	1.7424011495111524	0.1942483707908157	0.11743250085641177	
1.7485562305061708	1.8685376634497268	0.11540714055343915	-0.014974999255043864	
1.7564041739611218	1.8178384048527978	0.10744878744490804	0.0393566488212842	
1.7240009473169338	1.7857938812156866	0.14007767601960797	0.07292622990044806	
1.663330466749867	1.7278741694187367	0.19953691523556005	0.13208767236658625	
1.7113666040132607	1.7975451572655112	0.15263537608769828	0.06068501388215308	
