train RMSE	val RMSE	train R2	val R2
1.8165276377721704	1.7870965212717986	-0.0021210315174693406	-0.0009481950834477892	
1.9771734365359621	1.9270661008817356	-0.18720492925570076	-0.16388160823525166	
1.2129876040164804	1.1923111942818705	0.5531632520779923	0.554451665253875	
1.0203896851250274	0.9824626200414966	0.6837953322713997	0.697484484856528	
1.117350961826103	1.1613026208862371	0.6208462363286744	0.5773251625812394	
0.9184297659581145	0.900687927968507	0.743830123901736	0.7457480656716515	
0.8660527876629813	0.8648086486327802	0.7722151241973149	0.765601067062337	
0.8446441922807711	0.8690891111672207	0.7833374962851576	0.7632749596373443	
0.820585156462701	0.849168238480544	0.7955046342390077	0.7740027962892383	
0.8788522354928135	0.8868091841384815	0.7654324776746455	0.7535232571029518	
0.8345993357022164	0.8309849997257766	0.7884601332660605	0.7835777286896333	
0.9227178222175786	0.9571125463470016	0.7414324769471846	0.7128944417213119	
0.8586449070046298	0.8257642383468534	0.7760952259706018	0.7862885831703497	
0.7789976453360437	0.8141416324659678	0.8157071666967421	0.7922622089673053	
0.845420966919839	0.8714789776515638	0.7829388069269106	0.761971251916132	
0.8207439522510526	0.8085593614625353	0.7954254806141192	0.7951012064048048	
0.8380898223934139	0.8688018954334024	0.7866870162999052	0.7634313991105386	
0.751443635284061	0.7863551200735022	0.8285138786320854	0.8062003360260668	
0.8126492373809051	0.8169019472833275	0.7994408772720454	0.790851167542709	
0.7357210254443031	0.752510370777466	0.8356148841687449	0.8225236202996922	
0.7834668573438653	0.7841358454354597	0.8135864762818886	0.8072926866834316	
0.6599732531840469	0.6616097385896564	0.8677216322156598	0.8628109779226638	
0.7669085163627558	0.7831019087245257	0.8213827995783531	0.8078005471679608	
0.7103346987580096	0.7345168788685236	0.846763502568695	0.8309095257569777	
0.7144483449997823	0.7302595945440711	0.8449835360377691	0.8328639533861713	
0.767749800755145	0.8129634259476402	0.8209907051361978	0.7928630403355474	
0.7764075588172848	0.8080396354626691	0.8169306385318468	0.7953645315487978	
0.7551321121713576	0.7510465246047474	0.826826260451253	0.8232134325301292	
0.9294606283291191	0.9372449430635339	0.7376396794491078	0.7246901222209445	
0.8846614132570559	0.8771635653339293	0.7623212653638161	0.7588558391743352	
0.6624156498819604	0.6818508797402413	0.8667407619773564	0.8542883110078145	
0.7487896536131996	0.756917306797607	0.8297230639744457	0.8204388191563051	
0.6373880005875606	0.638439748956415	0.8766202393311784	0.8722516150714652	
0.787689875961052	0.8256931108043823	0.8115714595161541	0.78632539782642	
0.7309042174778545	0.7210035410614768	0.8377603156307323	0.837074006752076	
0.7163091407927286	0.7150470989576573	0.8441749971748987	0.8397548551890093	
0.6624390373694538	0.6752897620809517	0.8667313520131411	0.8570790438558562	
0.8041559447005591	0.8246028663212475	0.8036112026385063	0.7868892968215301	
0.7417605513126906	0.7729869586317298	0.8329049354228557	0.8127335767736759	
0.7512093418407751	0.7768297481023342	0.828620797656698	0.8108670143779435	
0.870225545948169	0.8853240234988252	0.7700148402462301	0.7543481268516911	
0.642399843985322	0.6411941253257813	0.874672317027332	0.8711469653335926	
0.6442054482984462	0.6819259749653246	0.8739668055651133	0.854256213506832	
0.8198199892013739	0.7984887778322827	0.7958858261356407	0.8001734383927188	
0.7528140108484802	0.7417099677467028	0.8278878445308245	0.8275815197037067	
0.6164841612125502	0.6262798872585058	0.8845802834898393	0.8770715200769306	
0.7226023957374406	0.7275372478810764	0.8414249155940718	0.8341077690292233	
0.7353953733018909	0.7508372768100644	0.8357603755052345	0.8233119272171934	
0.603583714078888	0.6333649228730778	0.8893602506463439	0.8742744347097429	
0.5999475182917582	0.6379385760408361	0.890689298998437	0.8724521003993992	
0.6343220122482559	0.6360378226350816	0.8778043566865872	0.8732110321838942	
0.5909740937659923	0.6140695693951345	0.8939347686172803	0.8818181635497642	
0.7937612783366754	0.7856168239136976	0.8086555035876464	0.8065640759587054	
0.6877890855677297	0.6842883459631924	0.8563364094074313	0.8532446747726118	
0.6548022928096354	0.6845301133191325	0.8697863418516788	0.8531409555874738	
0.8747441964640293	0.850446189942074	0.7676202411683366	0.7733220577315192	
0.7740086384687136	0.7990291950641002	0.8180601750652101	0.7999028616132108	
0.6057798570734174	0.6283897590679661	0.8885536591225042	0.8762418583754918	
0.6238685262440625	0.6533643799132061	0.8817986845892289	0.8662091263102798	
0.8051470420524692	0.8369759651395332	0.8031268180799069	0.7804458979897823	
0.7469774796509936	0.7574186200797316	0.8305462538667995	0.8202008903536526	
0.607986734539032	0.6314059880391603	0.8877401741086719	0.8750509454005622	
0.6186922684004511	0.6282245768915177	0.88375198798567	0.8763069133896975	
1.019747692900302	1.0757703815287523	0.6841930961466012	0.6372939933330581	
0.7809030695379369	0.7964557096320821	0.8148045054632337	0.8011897177431198	
0.577012542397896	0.6105870487718426	0.8988870773270529	0.883154831739339	
0.5868674451041529	0.6238860564893104	0.8954037306551658	0.8780094636043734	
0.6546461115477805	0.6607873726182255	0.8698484506998452	0.8631518116823144	
0.7882830031417395	0.8337302895746672	0.811287580871568	0.7821453964927347	
0.6346041359230308	0.6401138524779961	0.8776956360376752	0.8715807783438199	
0.6299840393300618	0.6747840333466097	0.8794699739371187	0.8572930324963869	
0.54165239507782	0.5848906712396458	0.9109000433539811	0.8927826741450673	
0.770436145822777	0.8294158381275717	0.8197358118543105	0.7843943039103574	
0.6281164528251493	0.6714661855741192	0.8801835367623478	0.8586929351119215	
0.6332668272633122	0.6884271122250283	0.8782105597239289	0.8514640721594097	
0.6050999919136008	0.6459307758407276	0.8888036706277758	0.869236198841998	
0.6480025657355392	0.6479033012150659	0.8724766808555556	0.8684363337087222	
0.6132164565619898	0.6636083844286924	0.8858006164586526	0.8619808619085028	
0.6841176210913591	0.685284308334738	0.8578660875696192	0.8528171674198569	
0.6227103622245491	0.6730252962692209	0.8822371405647554	0.8580359574735454	
0.6354738767637382	0.6670850294063746	0.877360163928981	0.8605309088791081	
0.5531795858250524	0.6076852211275634	0.907067323187925	0.8842628108044145	
0.7950841180751346	0.8491710459503649	0.808017203315275	0.7740013019295835	
0.5680320543319701	0.6191669970833393	0.9020099803553516	0.8798479511456835	
0.6087022046307763	0.6271699855848579	0.8874758071341204	0.8767218483350415	
0.6056812861803507	0.625741721140392	0.8885899246782709	0.8772826956873534	
0.5918197691587472	0.6263394046035312	0.8936309957969979	0.8770481544075197	
0.6490310139420974	0.6922595093786607	0.8720715738046747	0.8498057030192785	
0.6413370984627529	0.6566868203475308	0.8750866423527581	0.8648449796791915	
