train RMSE	val RMSE	train R2	val R2
1.817679455274906	1.789857803902161	-0.0033922772334169515	-0.004043759440984118	
2.0460636721465604	2.009612370275182	-0.2713772798589136	-0.26572737391690415	
1.240628380295938	1.1886958160478234	0.5325667729970923	0.5571495910154821	
1.0792372271994528	1.0679126188026413	0.646271549262294	0.64257327770957	
0.9341240929552157	0.9428610928163145	0.735000347681467	0.7213808186708897	
0.9221564283676293	0.9311761412372926	0.7417470131047076	0.72824392479375	
0.9038762071061521	0.8807953018337314	0.7518844027655558	0.7568548781840244	
0.8629588656323783	0.8965727807512878	0.7738397129503634	0.7480660582353501	
0.797347934050947	0.8186065037277571	0.8069223947465749	0.7899774324854585	
0.792001444035118	0.7916418288292746	0.8095030161412666	0.8035857247676318	
0.820719105140466	0.838049815844963	0.7954378669588497	0.7798821552205353	
0.8515965619727706	0.8894256261047421	0.7797560659475076	0.7520667015096048	
0.7963677762938685	0.7687089969335156	0.8073967929024596	0.8148006278444803	
0.8461980377541352	0.8931957246956232	0.7825395988480695	0.7499603667571308	
0.8388704770357519	0.8759772611511862	0.786289442382634	0.7595076603228188	
0.7186562384495121	0.72137937242271	0.8431521547337466	0.8369041083994124	
0.7168709499787351	0.7406460923726352	0.8439304707718668	0.8280757835805684	
0.8052533581027698	0.849412277940325	0.8030748222085288	0.7738728805481424	
0.7540786674378512	0.7580110212358275	0.8273090944149739	0.8199195271780639	
0.7644562045419152	0.8001300743568184	0.8225232869645016	0.7993511056894634	
0.8930211231734271	0.9078045354486565	0.7578080966315792	0.7417143498558493	
0.6798627578289949	0.6938826377117658	0.8596285906626231	0.8491005616256717	
0.7712427268054054	0.7774424161689643	0.8193581717960701	0.810568566911921	
0.7144859889252757	0.7153899552112075	0.844967200127711	0.8396011472112912	
0.6316948142146414	0.6562824329010544	0.8788144661624924	0.865011385227751	
0.846453796313129	0.8395131520927518	0.7824081266361977	0.7791127793831502	
0.7492764807430068	0.766575156564254	0.8295015802000502	0.815827381544108	
0.8114995832406013	0.8196706969700915	0.8000079374969774	0.7894310164120217	
0.813991800358269	0.8488182961197556	0.7987776497367085	0.7741890248732567	
0.9115275221498562	0.9127805883650142	0.7476660250437406	0.7388750480297648	
0.7411709227674182	0.7419157818626541	0.8331704789627435	0.8274858190064136	
0.7601968669064938	0.7798639076836038	0.8244954792594507	0.8093866890968244	
0.7491276548185886	0.750177769220253	0.8295693043728014	0.8236221833860771	
0.6893310743424957	0.7173529043593504	0.8556915141171562	0.8387197069502934	
0.5990466510618102	0.6123694443144883	0.8910173293409585	0.8824716587668879	
0.8642658142784735	0.8473928634932004	0.7731541560364301	0.7749468032232809	
0.7454533389093599	0.7576115854881882	0.8312370588121386	0.8201092648580867	
0.732335738969441	0.7583303713217165	0.837124180205429	0.819767759388247	
0.9797512885449992	0.9793228868608483	0.7084803434276026	0.699414940585047	
0.6980766112193224	0.7467011270343976	0.8520066054474353	0.8252532144897189	
0.6954780653973102	0.7184435832326177	0.8531063467843409	0.8382289060289512	
0.6818631981688953	0.6878516102340309	0.8588013126602568	0.85171231047061	
0.7754813037934692	0.8068636788938558	0.8173671818547337	0.7959597184848577	
0.739352505921009	0.7498007696639237	0.8339880865020514	0.8237994151118586	
0.6728805664992453	0.6827767831420771	0.8624970143605505	0.8538923107830418	
0.6314426183567129	0.6685323629219361	0.8789112103122013	0.8599250572684796	
0.6812603620992783	0.7226728828187483	0.8590508701513841	0.8363186872412234	
0.6931779624537445	0.7239878117440646	0.854076361034658	0.8357224974395433	
0.6317761795045403	0.6947359092888624	0.8787832456082094	0.8487292095781553	
0.5887284654280172	0.6351611046336578	0.8947393066119566	0.873560324493248	
0.5728353833172584	0.6054678878928493	0.9003457490973774	0.8851058779477728	
0.6103672540901404	0.633545933125206	0.8868593658072499	0.8742025618686184	
