train RMSE	val RMSE	train R2	val R2
1.8605099805036112	1.8573934624937314	-0.0014937226895030964	-0.0029042177154461335	
1.3438224944276704	1.3580043722712167	0.47752196623328624	0.46388992496539083	
1.170703715626719	1.2380643700179674	0.6034680216278555	0.5544072837810825	
1.072518205485656	1.1578099488761993	0.6671921442346518	0.6103037858976423	
1.0558404675441315	1.1429878020373296	0.6774620435602317	0.6202176095197646	
0.961883954605801	1.0497220512807743	0.7323115803365383	0.6796680382882252	
1.0305461884632932	1.1020030699310965	0.6927307176694733	0.6469654246405274	
0.9616901810291817	1.0607100612948752	0.7324194222804513	0.6729267629513702	
0.9526156174484318	1.0800155143622339	0.7374454084135411	0.6609126246109143	
0.8301813047988551	0.9767128549210813	0.8005977192156861	0.7226772871921777	
0.9122111692446867	1.050309345907753	0.759245177944154	0.679309501727694	
1.0869957559509713	1.1855844069785892	0.6581465869791205	0.591382850346742	
1.2969502742849222	1.4220092803674917	0.5133341480749282	0.4121635743130573	
1.0188385440383392	1.1512093899638178	0.6996725999345358	0.6147343590800194	
0.9167092117215309	1.076992160741465	0.7568650375483716	0.662808423522063	
0.9481768308781275	1.1139012187132584	0.7398864950016575	0.6393009564549785	
0.8998719037384731	1.0472004285095957	0.7657143937059119	0.6812051807715096	
1.1210445317354043	1.2161756968333697	0.6363949113553673	0.5700239422086333	
1.0968982452436176	1.1785020820683607	0.6518896733473525	0.5962501808866394	
1.0378001866541677	1.2201779823760754	0.6883897661479909	0.5671892883364984	
0.9187091472400652	1.0911158742774612	0.7558030112079827	0.6539065493374818	
1.0352368718467317	1.1831332184597172	0.6899271886579059	0.5930707306215278	
1.2595475371028544	1.357356854370626	0.5409992983874176	0.4644010545556009	
1.1197388657157386	1.2589824383415118	0.6372413903839254	0.5392228048548623	
1.0344368851685357	1.1837485716729133	0.6904062254509198	0.5926473288472831	
0.905058879010001	1.0892300532004822	0.7630057058996897	0.6551018509925395	
0.8907766447555053	1.0523398123590229	0.7704264410812048	0.6780683803266929	
1.1323977571059172	1.2188967746681683	0.6289928970085299	0.5680977284163891	
1.0406251959580626	1.1923648834723923	0.6866909806560921	0.5866956400795276	
1.0380942313913923	1.2190112322581363	0.6882131611885607	0.5680166111058036	
