train RMSE	val RMSE	train R2	val R2
1.8627437603294512	1.8597451288228155	-0.0039000085669382845	-0.005445401569799335	
1.6776355155662495	1.6839197036100944	0.1857093530205154	0.17568274682623453	
1.2278652664362293	1.2413538181992312	0.5638000093220563	0.5520363224849061	
1.19803705795196	1.1663217157510963	0.584735575186454	0.6045529353601256	
1.0361007896978978	1.0120962764060866	0.6894094536009947	0.7022201638550023	
1.0344102661208394	1.0111497436055261	0.690422158729278	0.7027768827937226	
1.0478504699375346	1.0430979914297092	0.6823251391766769	0.6836980635286807	
0.9648326326857886	0.9521923641929008	0.7306678543510363	0.7364269382967092	
1.0841867853727198	1.0970428432596744	0.659911111718728	0.6501363604659378	
0.9252893188388563	0.927662088608509	0.7522924059565941	0.7498322922410986	
0.8637349255383902	0.8582938930684102	0.7841534134327471	0.7858472392909921	
0.8621372815246274	0.8422202977220219	0.7849511745680149	0.7937931727474459	
1.1238693804562325	1.1542316504615964	0.634560152004827	0.6127088343623741	
1.0364680814500296	1.0217637047770576	0.6891892094568006	0.6965042766957914	
1.0355392402522978	1.0091356865611745	0.6897460322170534	0.7039597503804119	
0.7956434905004818	0.80356692654804	0.8168439573986098	0.8122863995677495	
0.9211176183438938	0.9285701819840261	0.7545209681951841	0.7493422715046725	
0.9031889909865425	0.9079017784350262	0.7639839737598089	0.7603765227101922	
0.9960679161402602	1.0059416481172323	0.7129469760585668	0.7058307921794225	
1.0630895695666402	1.0493401977448982	0.6730179309743634	0.6799010478628179	
0.8790055707646178	0.872339417137851	0.7764537040418384	0.7787808975099556	
0.7793510940673302	0.7922940052320046	0.824268133369377	0.8175161763309474	
0.8248659616301774	0.8379093687206345	0.8031429427674929	0.7958987215072005	
0.7928205093140767	0.793596815332947	0.8181413445236574	0.8169155476937997	
0.8392650330500148	0.8444106975543981	0.7962101819265702	0.7927191954347765	
0.7301306608990811	0.7395911791186074	0.8457641269061089	0.8409861040807264	
0.7897842772813478	0.7879402565516487	0.8195315905296445	0.8195162061098994	
0.9870002767046899	0.9798478474758804	0.7181495242845546	0.7208941634907109	
0.8045406193827003	0.8237231793887994	0.8127248410565837	0.8027512740593394	
1.0030471163938663	1.0139144554043125	0.7089102649675625	0.7011493104771802	
0.8324517575289527	0.8484088626467208	0.799505542030355	0.7907516579092154	
0.7835446865305565	0.808298480695187	0.8223718620997661	0.8100693049798613	
1.095967995570455	1.1115467232106198	0.6524798688435676	0.6408241915505694	
1.1095214793210844	1.1162828362674841	0.6438313815372845	0.6377568957821154	
1.0463737908947521	1.0565580704798292	0.6832198723118355	0.6754823099791537	
1.0582260387812732	1.0488130451580393	0.6760029092863344	0.6802225805863035	
0.903603745572103	0.9099870984109544	0.7637671615401493	0.7592744971481344	
0.6910417848914578	0.7063949948677611	0.8618366546658923	0.8549402718236232	
0.7743718691809665	0.8033594138356198	0.8265064398357242	0.8123833371780494	
0.8109460645622566	0.8242599925678702	0.8097309435775297	0.8024940997544593	
0.8410600133054237	0.8419005447860727	0.7953375377397371	0.7939497178278527	
1.0379950434252736	1.0729217834875309	0.6882727396430636	0.6653523664958791	
0.7188294786408476	0.7357613076639329	0.8505017940018667	0.84262870334192	
