train RMSE	val RMSE	train R2	val R2
1.8163946142701775	1.7874392004911142	-0.0019742671464735295	-0.0013320993973311435	
1.7192896620140716	1.7057593524621317	0.10229372564332107	0.08809183518184838	
1.7592232550488	1.7494327860817713	0.060107743438303274	0.040797935865293455	
1.6775790583958077	1.6807810873108566	0.14532273967431075	0.11460332412840346	
1.7085659007910323	1.7084853050716915	0.11345736521473326	0.08517488829177489	
1.6875334744215404	1.656316630587745	0.1351496813040598	0.14019036611786684	
1.656713124451616	1.6696305876443196	0.16645167624920487	0.12631200810510146	
1.6599489720333247	1.652949903413064	0.16319236795786485	0.1436822134997212	
1.6846604342217533	1.6847016159058597	0.1380920046608256	0.11046801889929447	
1.649602549333842	1.6518066204209538	0.1735914623608874	0.14486636915474993	
1.7415200526155061	1.7095736091604437	0.07892898461192166	0.08400903101758961	
1.6590397865921673	1.6483295890240033	0.16410878764665837	0.1484626703677121	
1.6083348451750359	1.6127798295596014	0.21442238560505555	0.18479703910048917	
1.6324841902172094	1.6292694167527584	0.190654185520302	0.1680420182413641	
1.6568583904445409	1.6373110763740226	0.1663054933866075	0.15980908425756668	
1.6155909506977022	1.6538209502107295	0.20731802848847491	0.14277947664858825	
1.7606931141653532	1.7860191343900476	0.05853649733930355	0.00025832439863937573	
1.6537920627808733	1.6734735559716378	0.16938845450414886	0.12228546555410524	
1.7351889014525939	1.728040543000841	0.08561376548992605	0.06411295169086162	
1.7190201721948866	1.7047782053151246	0.10257512527810309	0.08914058660634605	
1.663357945678383	1.6685212513506256	0.15975179911380122	0.12747261431743273	
1.6039191783891755	1.6076477245585756	0.2187300546770553	0.1899769781436622	
1.590965306643294	1.5892122564675861	0.23129877059287274	0.20844810394402147	
1.612581873303078	1.626486439276952	0.21026805753579514	0.17088174859539462	
1.6147184582664786	1.6758794440433293	0.20817396577889347	0.11975993909617655	
1.6750266716642592	1.6920760067549057	0.1479214933599169	0.10266353489318047	
1.6184994737411027	1.6460278923655811	0.20446135355181372	0.15083915162365136	
1.638031515315629	1.645134888799018	0.18514438324181814	0.15176027570925277	
1.618134798215881	1.6349148006081407	0.2048198100044457	0.1622665962867602	
1.6617974903895463	1.667038905641943	0.1613275930971828	0.12902226517149407	
1.6423946714045246	1.6492926084144006	0.18079760807807077	0.14746737608009874	
1.5717018553595556	1.5802760872558568	0.24980098653163307	0.2173248975997052	
1.6068258239939657	1.632266052519418	0.21589583143248092	0.16497884438626165	
1.6335304320880435	1.7027062499019086	0.18961645072615618	0.09135332397727602	
1.6158149465225922	1.6213170421293228	0.2070982082909727	0.17614368050319862	
1.629523622816917	1.6520376344863184	0.19358707776123207	0.14462716232736628	
1.625643984305165	1.646715877872985	0.1974223904201341	0.15012916068096716	
1.6591021028906368	1.6881673850622212	0.16404599153413013	0.10680436290316031	
1.6577156043046948	1.6700654408710196	0.1654426081070841	0.12585684692052435	
1.5744308705118153	1.5914292520974924	0.24719351758904495	0.20623808935139676	
1.5929444377930402	1.6058477854483517	0.22938508106906508	0.19178978315485085	
1.594734498856149	1.6283477614961368	0.2276521608226887	0.16898300634473562	
1.6066353172008803	1.6733603871209335	0.21608174867779628	0.12240417264231163	
1.7054252437949815	1.7067911579108435	0.11671362507116712	0.08698828398244707	
1.6054815784725132	1.6310608374610138	0.2172072213905898	0.16621149702794413	
1.6186330641592361	1.6441199157570654	0.2043300211316902	0.15280660313039185	
1.627988094980636	1.6624728145980059	0.19510615493335692	0.13378702151169197	
1.6285890697428909	1.6634764211160993	0.19451178919825962	0.13274086979649002	
1.5787609403669276	1.6029442131253508	0.24304701968968123	0.1947098298471125	
1.5691527742317755	1.5927454797140526	0.2522324494508631	0.20492454883767597	
1.5864527761226652	1.6403998423864727	0.2356531941628669	0.15663607572755145	
